5.3     74063.7 0.0950183       16200.8
5.31    74464.5 0.0948561       16262.3
5.32    74870   0.0946853       16324.2
5.33    75264.3 0.0945333       16384.6
5.34    75668.5 0.0943604       16446.5
5.35    76077   0.0942234       16509.4
5.36    76470.8 0.0941253       16570
5.37    76869.1 0.0939708       16631.2
5.38    77279.2 0.0938215       16694.9
5.39    77682.4 0.0936977       16757.2
5.4     78098.8 0.0935419       16819.7
5.41    78508   0.093376        16880.6
5.42    78906.6 0.0932517       16939.5
5.43    79326.5 0.0930626       17002.3
5.44    79736.1 0.0929173       17062.8
5.45    80151.3 0.0927861       17124.7
5.46    80562.2 0.0926508       17185.6
5.47    80972   0.0925005       17246.9
5.48    81389.9 0.0923542       17310.4
5.49    81807.1 0.0922375       17372.9
5.5     82232.2 0.09208 17435.9
5.51    82641.1 0.0919676       17495.7
5.52    83066.7 0.0918098       17559.1
5.53    83488.3 0.0916421       17620.2
5.54    83904.2 0.0915108       17680.5
5.55    84331.4 0.0913787       17742.9
5.56    84755.8 0.0912149       17804.8
5.57    85179.5 0.091085        17867
5.58    85598.3 0.0909719       17926.6
5.59    86034   0.0908293       17989.9
5.6     86460.9 0.0906827       18053
5.61    86891.7 0.0905088       18116.1
5.62    87324   0.0903916       18177.5
5.63    87749.4 0.0902929       18237.5
5.64    88174.7 0.0901478       18298.2
5.65    88612.7 0.0899715       18361.3
5.66    89047.5 0.0898386       18423.8
5.67    89481.7 0.0897272       18483.1
5.68    89923   0.0895557       18544.2
5.69    90359.2 0.0894502       18606
5.7     90799.5 0.0892545       18668.9
5.71    91233.5 0.0891323       18728.8
5.72    91674.6 0.0890248       18792.4
5.73    92120.6 0.0889094       18855.7
5.74    92554.1 0.0887484       18916.7
5.75    92998.4 0.0886636       18979.2
5.76    93442.2 0.088521        19039.7
5.77    93889.9 0.0883442       19101.2
5.78    94342.9 0.0882076       19163.9
5.79    94783   0.0880479       19222.3
5.8     95228.2 0.0879448       19282.6
5.81    95684.4 0.0878005       19347.5
5.82    96126.5 0.0876697       19409.4
5.83    96570.2 0.0875611       19471.6
5.84    97028.6 0.087472        19534.8
5.85    97478.8 0.0873401       19596
5.86    97944.4 0.0871836       19659.9
5.87    98402   0.0870307       19722
5.88    98860.9 0.0868819       19782.7
5.89    99311   0.0867481       19841.9
5.9     99767.6 0.08664 19903.1
5.91    100226  0.0865131       19964
5.92    100684  0.0863947       20025.4
5.93    101134  0.0862668       20085.7
5.94    101594  0.0861058       20147
5.95    102063  0.0859786       20209.6
5.96    102526  0.085873        20270.1
5.97    103000  0.0857417       20331.8
5.98    103479  0.0856063       20397.2
5.99    103940  0.0854695       20458.3
6       104400  0.0853228       20519.3
6.01    104876  0.0852477       20583.1
6.02    105333  0.0851111       20642.1
6.03    105797  0.0850077       20702.4
6.04    106276  0.0848828       20765.1
6.05    106741  0.084717        20822.6
6.06    107213  0.0845895       20881.7
6.07    107691  0.0844339       20941.6
6.08    108178  0.0843024       21005.1
6.09    108669  0.0841738       21071.2
6.1     109135  0.0840727       21133.5
6.11    109602  0.0840071       21195.8
6.12    110085  0.0838988       21259.8
6.13    110561  0.0838071       21321.7
6.14    111042  0.0836525       21382.5
6.15    111529  0.0834888       21440.8
6.16    112004  0.0833494       21496.6
6.17    112488  0.0831987       21553.5
6.18    112978  0.0830382       21615.2
6.19    113465  0.0829333       21676.9
6.2     113956  0.082836        21741.1
6.21    114444  0.0827856       21804.7
